postcode,state,region,area_type,sales_channel,customer_type,customer_segment,product_category,marketing_channel,device_type,fulfilment_type,discount_code_used,orders_2025,orders_2026,customers_2025,customers_2026,units_sold_2025,units_sold_2026,gross_sales_2025,gross_sales_2026,discounts_2025,discounts_2026,refunds_2025,refunds_2026,net_sales_2025,net_sales_2026,average_order_value_2025,average_order_value_2026,conversion_rate_2025,conversion_rate_2026,return_rate_2025,return_rate_2026,repeat_customer_rate_2025,repeat_customer_rate_2026
3923,VIC,Regional VIC,Regional,Social Commerce,Returning,Active,Footwear,Paid Social,Tablet,Express Shipping,Yes,6,7,5,6,7,9,2209.9,2724.1,425.34,526.87,166.01,227.83,1618.54,1969.41,269.76,281.34,2.17%,2.09%,13.46%,11.53%,74.62%,82.51%
3923,VIC,Regional VIC,Regional,Online Store,Returning,New customer,Apparel,Direct,Mobile,Click & Collect,No,39,45,35,33,56,68,6630.87,8209.09,247.1,400.2,591.22,671.73,5792.55,7137.16,148.53,158.6,2.07%,2.42%,15.30%,13.71%,59.15%,60.27%
3923,VIC,Regional VIC,Regional,Social Commerce,New,High value,Home & Lifestyle,Paid Social,Mobile,Standard Shipping,No,19,25,17,17,23,31,4159.48,5247.19,504.1,529.85,268.79,209.98,3386.59,4507.36,178.24,180.29,4.48%,4.80%,8.67%,6.59%,12.15%,18.18%
3923,VIC,Regional VIC,Regional,Online Store,Returning,Active,Home & Lifestyle,Paid Search,Mobile,Click & Collect,No,18,23,13,17,24,32,4316.75,5719.65,289.88,314.85,134.14,221.05,3892.72,5183.76,216.26,225.38,4.78%,5.56%,4.19%,4.95%,64.88%,71.32%
3927,VIC,Regional VIC,Regional,Online Store,Returning,New customer,Accessories,Email / SMS,Desktop,Standard Shipping,No,85,99,71,71,153,177,8003.22,9540.09,773.0,714.57,226.49,196.57,7003.73,8628.96,82.4,87.16,6.24%,6.51%,4.74%,3.21%,55.01%,59.72%
3927,VIC,Regional VIC,Regional,Retail POS,New,Active,Accessories,Referral / Affiliate,Desktop,Standard Shipping,Yes,54,61,41,52,101,114,5618.03,6297.09,1181.22,1274.64,201.83,77.06,4234.98,4945.39,78.43,81.07,2.28%,2.64%,4.38%,1.93%,7.21%,8.21%
3927,VIC,Regional VIC,Regional,Marketplace,Returning,New customer,Accessories,Organic Search,Mobile,Standard Shipping,No,14,15,12,12,26,30,1644.0,1865.44,226.99,248.85,90.89,103.55,1326.12,1513.04,94.72,100.87,1.97%,2.06%,7.44%,8.31%,57.30%,64.60%
3927,VIC,Regional VIC,Regional,Social Commerce,Returning,At risk,Apparel,Paid Social,Mobile,Express Shipping,No,17,21,14,15,24,32,3203.23,3872.35,169.57,157.02,187.86,197.48,2845.8,3517.85,167.4,167.52,3.63%,4.15%,8.01%,6.74%,68.75%,75.01%
3930,VIC,Regional VIC,Regional,Social Commerce,New,Active,Apparel,Email / SMS,Desktop,Standard Shipping,No,13,14,10,12,19,21,2368.57,2685.38,76.91,79.31,135.44,187.22,2156.22,2418.85,165.86,172.77,2.13%,2.10%,10.16%,9.94%,8.64%,7.94%
3930,VIC,Regional VIC,Regional,Online Store,Returning,At risk,Footwear,Paid Social,Desktop,Standard Shipping,No,3,3,3,2,3,3,827.5,956.4,61.79,79.35,106.14,143.56,659.57,733.5,219.86,244.5,3.59%,3.75%,18.49%,18.49%,64.44%,65.62%
3930,VIC,Regional VIC,Regional,Retail POS,New,High value,Apparel,Organic Search,Desktop,Standard Shipping,No,31,32,25,28,52,55,4422.75,4982.33,215.12,306.79,484.77,577.81,3722.85,4097.74,120.09,128.05,1.98%,2.17%,14.63%,15.38%,9.95%,10.63%
3930,VIC,Regional VIC,Regional,Shop App,New,Active,Apparel,Paid Social,Mobile,Standard Shipping,No,16,20,11,18,27,35,2454.59,3289.4,192.9,220.56,197.02,340.92,2064.67,2727.92,129.04,136.4,1.62%,1.82%,12.74%,12.35%,21.24%,23.36%
3933,VIC,Regional VIC,Regional,Online Store,New,New customer,Footwear,Organic Search,Mobile,Standard Shipping,No,4,5,3,4,4,6,1217.83,1526.16,145.89,212.32,82.58,83.25,989.36,1230.58,247.34,246.12,2.30%,2.28%,8.44%,7.53%,13.94%,16.22%
3933,VIC,Regional VIC,Regional,Marketplace,Returning,New customer,Apparel,Paid Social,Mobile,Standard Shipping,Yes,4,5,3,4,7,9,974.33,1224.81,189.04,245.14,55.75,53.75,729.54,925.92,182.38,185.18,4.09%,4.64%,7.94%,5.71%,61.28%,65.35%
3933,VIC,Regional VIC,Regional,Shop App,New,Active,Accessories,Organic Search,Mobile,Express Shipping,Yes,31,42,22,32,52,70,4194.59,5796.65,711.79,1089.82,256.59,258.19,3226.21,4448.64,104.07,105.92,3.78%,4.10%,7.35%,7.78%,19.49%,25.22%
3933,VIC,Regional VIC,Regional,Online Store,New,Active,Home & Lifestyle,Paid Social,Mobile,Click & Collect,No,30,36,23,30,40,49,6479.72,7783.87,210.28,100.71,432.63,476.77,5836.8,7206.39,194.56,200.18,3.90%,4.42%,8.91%,8.56%,17.75%,17.57%
3940,VIC,Regional VIC,Regional,Online Store,Returning,At risk,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,No,14,16,12,12,30,36,1599.74,1810.15,126.39,107.47,25.25,34.55,1448.11,1668.13,103.44,104.26,2.44%,2.80%,2.03%,3.30%,73.91%,75.65%
3940,VIC,Regional VIC,Regional,Social Commerce,Returning,Active,Apparel,Direct,Mobile,Express Shipping,Yes,10,12,7,9,15,19,2396.27,3024.93,324.92,443.74,181.1,177.73,1890.24,2403.47,189.02,200.29,3.43%,3.87%,9.31%,9.91%,50.96%,55.28%
3940,VIC,Regional VIC,Regional,Shop App,New,New customer,Beauty & Personal Care,Paid Search,Mobile,Standard Shipping,No,17,22,13,19,36,48,1325.02,1856.34,94.51,145.86,11.82,16.65,1218.69,1693.83,71.69,76.99,2.69%,3.14%,1.49%,1.20%,17.62%,23.95%
3940,VIC,Regional VIC,Regional,Online Store,Returning,Active,Footwear,Organic Search,Mobile,Standard Shipping,Yes,9,9,6,6,10,11,3885.02,4031.37,637.68,683.06,580.88,491.67,2666.45,2856.65,296.27,317.41,2.15%,2.04%,18.72%,19.77%,76.74%,80.63%
3951,VIC,Regional VIC,Regional,Online Store,Returning,High value,Beauty & Personal Care,Paid Search,Mobile,Standard Shipping,No,226,257,179,222,488,585,19397.38,22786.57,1594.83,1678.32,479.38,550.89,17323.17,20557.36,76.65,79.99,2.09%,2.08%,3.04%,2.84%,62.78%,70.10%
3951,VIC,Regional VIC,Regional,Online Store,Returning,Active,Apparel,Organic Search,Desktop,Standard Shipping,No,9,11,7,8,15,19,1593.08,2083.13,201.66,306.83,78.7,74.39,1312.72,1701.91,145.86,154.72,2.89%,2.84%,7.10%,4.69%,52.10%,50.00%
3951,VIC,Regional VIC,Regional,Online Store,New,Active,Beauty & Personal Care,Paid Social,Desktop,Standard Shipping,No,119,159,91,135,240,326,11844.23,16440.24,1386.63,2180.5,136.22,223.52,10321.38,14036.22,86.73,88.28,3.66%,3.71%,1.95%,2.25%,5.66%,9.08%
3951,VIC,Regional VIC,Regional,Marketplace,Returning,New customer,Home & Lifestyle,Email / SMS,Mobile,Express Shipping,Yes,8,9,7,7,11,13,1647.11,1877.95,226.76,256.85,108.07,69.04,1312.28,1552.07,164.04,172.45,5.36%,5.28%,8.18%,6.02%,67.02%,66.50%
3956,VIC,Regional VIC,Regional,Online Store,Returning,New customer,Apparel,Email / SMS,Mobile,Standard Shipping,No,20,19,17,16,32,33,3905.2,4102.3,214.81,245.06,476.44,498.21,3213.95,3359.03,160.7,176.79,2.80%,2.90%,16.18%,14.49%,71.36%,68.59%
3956,VIC,Regional VIC,Regional,Retail POS,New,Active,Accessories,Paid Social,Desktop,Standard Shipping,No,31,30,24,23,50,49,4091.64,3976.94,571.7,557.16,123.37,47.26,3396.57,3372.52,109.57,112.42,2.79%,3.27%,4.06%,1.98%,19.88%,20.27%
3956,VIC,Regional VIC,Regional,Online Store,New,Active,Accessories,Paid Search,Desktop,Standard Shipping,No,17,19,14,17,30,33,2086.02,2424.75,262.01,249.28,80.7,90.85,1743.31,2084.61,102.55,109.72,2.13%,2.18%,6.97%,5.63%,20.57%,24.72%
3956,VIC,Regional VIC,Regional,Marketplace,New,Active,Footwear,Organic Search,Mobile,Click & Collect,No,13,12,9,10,14,13,3852.26,3799.66,489.56,451.53,392.21,338.62,2970.49,3009.5,228.5,250.79,3.52%,3.60%,14.95%,15.89%,6.91%,6.18%
3962,VIC,Regional VIC,Regional,Online Store,Returning,New customer,Footwear,Organic Search,Mobile,Express Shipping,No,8,9,7,7,9,10,2155.69,2537.58,243.67,319.1,250.51,275.89,1661.51,1942.59,207.69,215.84,4.94%,5.46%,16.91%,15.58%,69.43%,70.18%
3962,VIC,Regional VIC,Regional,Shop App,New,Active,Footwear,Paid Social,Mobile,Standard Shipping,No,17,20,14,14,20,24,4306.57,5241.57,445.83,460.3,416.42,576.04,3444.32,4205.23,202.61,210.26,2.07%,2.35%,16.50%,15.35%,16.24%,18.72%
3962,VIC,Regional VIC,Regional,Social Commerce,Returning,Active,Accessories,Paid Social,Mobile,Standard Shipping,No,57,77,43,56,107,150,5213.9,7061.79,299.45,268.78,151.9,168.62,4762.56,6624.38,83.55,86.03,2.55%,2.41%,4.14%,2.99%,60.98%,68.06%
3962,VIC,Regional VIC,Regional,Retail POS,New,At risk,Footwear,Email / SMS,Mobile,Standard Shipping,Yes,8,9,6,7,9,10,1946.87,2332.82,165.74,181.05,236.58,328.4,1544.56,1823.37,193.07,202.6,2.52%,2.48%,15.08%,16.88%,20.36%,24.86%
3971,VIC,Regional VIC,Regional,Social Commerce,Returning,Active,Beauty & Personal Care,Paid Social,Mobile,Standard Shipping,No,21,25,19,19,46,56,2381.89,2951.95,219.9,202.73,61.25,33.28,2100.74,2715.94,100.04,108.64,4.73%,5.00%,3.96%,1.62%,62.70%,62.94%
3971,VIC,Regional VIC,Regional,Social Commerce,Returning,Reactivated,Home & Lifestyle,Email / SMS,Mobile,Express Shipping,No,20,23,18,19,25,30,4351.5,5233.21,166.93,231.21,284.36,394.11,3900.2,4607.89,195.01,200.34,4.73%,4.76%,9.25%,10.06%,51.92%,58.33%
3971,VIC,Regional VIC,Regional,Online Store,Returning,Reactivated,Accessories,Email / SMS,Mobile,Express Shipping,No,38,39,28,28,62,65,5078.24,5434.58,534.82,537.9,139.78,53.35,4403.64,4843.33,115.89,124.19,6.30%,6.19%,3.44%,1.75%,76.09%,75.81%
3971,VIC,Regional VIC,Regional,Shop App,Returning,High value,Footwear,Paid Search,Desktop,Express Shipping,No,2,2,1,2,2,2,639.28,810.85,22.54,47.66,58.33,50.05,558.41,713.14,279.21,356.57,5.04%,5.75%,11.05%,8.68%,64.83%,71.74%
3978,VIC,Regional VIC,Regional,Social Commerce,New,Active,Accessories,Referral / Affiliate,Mobile,Express Shipping,No,53,66,48,53,88,111,5781.16,7122.13,351.88,393.2,270.54,218.02,5158.74,6510.9,97.33,98.65,2.24%,2.15%,7.00%,5.08%,18.56%,21.22%
3978,VIC,Regional VIC,Regional,Retail POS,New,Reactivated,Home & Lifestyle,Referral / Affiliate,Desktop,Standard Shipping,Yes,24,23,16,18,31,31,4746.33,4531.06,634.41,494.55,91.56,113.76,4020.37,3922.76,167.52,170.55,3.98%,4.29%,3.28%,3.93%,7.34%,12.61%
3978,VIC,Regional VIC,Regional,Shop App,Returning,New customer,Accessories,Email / SMS,Mobile,Standard Shipping,Yes,2,3,2,3,4,5,288.04,428.77,55.92,88.87,13.26,17.82,218.86,322.08,109.43,107.36,4.09%,4.24%,7.42%,5.14%,55.98%,54.45%
3978,VIC,Regional VIC,Regional,Shop App,New,High value,Footwear,Paid Social,Desktop,Standard Shipping,Yes,33,35,22,24,38,43,8786.15,9669.24,1148.72,1184.8,865.82,933.57,6771.61,7550.88,205.2,215.74,2.82%,2.82%,15.22%,13.48%,20.54%,25.88%
3995,VIC,Regional VIC,Regional,Online Store,New,High value,Footwear,Paid Social,Desktop,Standard Shipping,Yes,17,18,14,16,20,21,4840.24,5330.9,530.4,664.98,266.78,293.87,4043.05,4372.05,237.83,242.89,2.63%,3.00%,9.29%,8.73%,19.53%,21.99%
3995,VIC,Regional VIC,Regional,Retail POS,New,Active,Beauty & Personal Care,Direct,Mobile,Standard Shipping,Yes,35,42,28,31,78,93,4005.89,4727.17,638.29,682.41,44.19,18.69,3323.4,4026.08,94.95,95.86,2.69%,3.03%,1.75%,0.50%,8.75%,15.07%
3995,VIC,Regional VIC,Regional,Shop App,New,New customer,Beauty & Personal Care,Organic Search,Mobile,Standard Shipping,No,81,110,71,74,160,218,6863.59,9536.11,959.86,1285.92,86.39,46.93,5817.34,8203.27,71.82,74.58,2.24%,2.12%,2.07%,0.61%,16.18%,18.02%
3995,VIC,Regional VIC,Regional,Shop App,New,New customer,Apparel,Paid Search,Desktop,Standard Shipping,No,21,25,16,18,32,39,3729.88,5010.07,390.15,627.72,420.68,560.71,2919.05,3821.64,139.0,152.87,3.61%,3.79%,15.76%,15.47%,15.76%,21.77%
4000,QLD,Brisbane,Metro,Online Store,Returning,Active,Apparel,Organic Search,Mobile,Standard Shipping,No,11,13,7,11,18,22,2417.44,3220.08,318.13,480.13,193.16,330.88,1906.15,2409.07,173.29,185.31,3.67%,3.48%,13.72%,13.22%,60.49%,61.26%
4000,QLD,Brisbane,Metro,Shop App,New,Reactivated,Beauty & Personal Care,Direct,Tablet,Standard Shipping,No,92,127,73,91,173,239,8327.94,11996.17,413.26,784.06,93.96,195.79,7820.72,11016.32,85.01,86.74,2.01%,1.98%,1.63%,2.40%,17.92%,17.67%
4000,QLD,Brisbane,Metro,Retail POS,New,At risk,Footwear,Email / SMS,Mobile,Express Shipping,No,35,32,30,23,36,35,9854.33,8791.83,652.57,528.11,1338.41,749.7,7863.35,7514.02,224.67,234.81,5.52%,6.15%,16.97%,15.07%,10.66%,10.01%
4000,QLD,Brisbane,Metro,Shop App,New,Active,Apparel,Paid Social,Desktop,Express Shipping,Yes,68,71,52,48,96,99,16109.45,17322.04,3711.56,3656.93,1388.11,1418.79,11009.78,12246.33,161.91,172.48,3.81%,4.21%,14.39%,13.56%,5.52%,10.37%
4005,QLD,Brisbane,Metro,Online Store,Returning,Active,Apparel,Organic Search,Desktop,Standard Shipping,No,22,28,17,21,33,43,4713.07,6174.47,434.33,465.85,341.12,615.18,3937.63,5093.44,178.98,181.91,4.34%,5.10%,13.04%,12.88%,53.83%,59.78%
4005,QLD,Brisbane,Metro,Social Commerce,New,Active,Beauty & Personal Care,Paid Social,Desktop,Standard Shipping,No,27,35,19,31,57,77,2198.23,3111.29,89.73,189.98,49.3,44.17,2059.2,2877.14,76.27,82.2,3.91%,3.75%,2.75%,2.00%,17.14%,18.96%
4005,QLD,Brisbane,Metro,Marketplace,New,High value,Accessories,Organic Search,Tablet,Standard Shipping,No,25,27,21,19,41,47,2317.25,2543.44,172.59,127.62,115.79,144.2,2028.86,2271.62,81.15,84.13,2.98%,2.86%,7.82%,9.53%,19.55%,24.44%
4005,QLD,Brisbane,Metro,Online Store,New,New customer,Accessories,Email / SMS,Desktop,Standard Shipping,Yes,44,47,39,32,78,89,6241.14,7056.43,1179.82,1270.94,307.01,318.31,4754.31,5467.18,108.05,116.32,3.03%,3.00%,7.92%,6.38%,10.32%,16.63%
4008,QLD,Brisbane,Metro,Online Store,Returning,Reactivated,Beauty & Personal Care,Email / SMS,Mobile,Click & Collect,Yes,119,151,81,136,264,355,12766.22,16344.31,1981.81,2426.14,310.31,132.23,10474.1,13785.94,88.02,91.3,4.98%,5.72%,3.10%,1.43%,54.26%,57.15%
4008,QLD,Brisbane,Metro,Online Store,Returning,New customer,Footwear,Email / SMS,Mobile,Standard Shipping,Yes,18,18,16,13,19,20,6788.1,6818.89,1132.94,1206.9,1019.34,722.33,4635.82,4889.66,257.55,271.65,3.17%,3.44%,18.88%,18.99%,63.14%,65.75%
4008,QLD,Brisbane,Metro,Retail POS,Returning,New customer,Footwear,Direct,Desktop,Standard Shipping,No,31,36,25,26,35,44,11426.32,13758.98,1437.91,1419.57,1182.0,1464.17,8806.4,10875.25,284.08,302.09,2.49%,2.42%,17.92%,18.14%,62.41%,67.46%
4008,QLD,Brisbane,Metro,Online Store,Returning,New customer,Apparel,Paid Search,Mobile,Express Shipping,Yes,104,125,86,98,151,179,21478.29,25339.23,2446.73,2407.02,1324.87,1258.82,17706.68,21673.39,170.26,173.39,4.69%,5.51%,9.72%,7.86%,74.49%,71.91%
4011,QLD,Brisbane,Metro,Online Store,New,New customer,Footwear,Organic Search,Mobile,Standard Shipping,No,14,13,11,10,17,16,3255.17,3204.62,104.98,82.84,350.53,315.71,2799.65,2806.08,199.98,215.85,2.18%,2.19%,16.68%,17.73%,16.39%,19.14%
4011,QLD,Brisbane,Metro,Online Store,New,Active,Beauty & Personal Care,Referral / Affiliate,Mobile,Standard Shipping,No,106,117,73,91,201,230,11111.03,13312.35,1402.79,1636.66,206.4,297.45,9501.84,11378.25,89.64,97.25,1.48%,1.66%,3.29%,3.78%,13.43%,18.33%
4011,QLD,Brisbane,Metro,Online Store,New,High value,Home & Lifestyle,Referral / Affiliate,Mobile,Express Shipping,No,57,65,43,50,75,87,11257.29,13206.69,499.83,686.2,689.36,847.58,10068.11,11672.91,176.63,179.58,4.48%,5.09%,9.06%,9.62%,5.05%,10.39%
4011,QLD,Brisbane,Metro,Retail POS,New,Active,Accessories,Email / SMS,Mobile,Standard Shipping,Yes,76,72,59,64,132,135,9331.92,9623.73,2256.65,2530.56,342.44,319.02,6732.83,6774.16,88.59,94.09,3.17%,3.11%,5.17%,4.19%,5.70%,5.72%
4013,QLD,Brisbane,Metro,Online Store,New,At risk,Home & Lifestyle,Email / SMS,Mobile,Express Shipping,No,124,138,110,121,173,202,21807.74,26290.46,1595.94,2160.37,985.31,1184.71,19226.5,22945.37,155.05,166.27,2.25%,2.53%,7.94%,6.81%,11.50%,14.88%
4013,QLD,Brisbane,Metro,Online Store,Returning,Active,Apparel,Paid Social,Mobile,Express Shipping,No,31,29,26,23,47,44,6908.94,6864.12,708.09,543.84,435.67,358.57,5765.18,5961.71,185.97,205.58,1.74%,1.88%,10.43%,8.11%,51.22%,58.57%
4013,QLD,Brisbane,Metro,Social Commerce,New,Active,Home & Lifestyle,Direct,Mobile,Standard Shipping,No,80,94,57,67,97,121,14938.78,18367.74,924.83,804.09,1000.27,1524.88,13013.67,16038.77,162.67,170.63,3.10%,3.47%,8.16%,9.87%,10.60%,14.82%
4013,QLD,Brisbane,Metro,Online Store,Returning,Active,Footwear,Direct,Mobile,Standard Shipping,Yes,31,32,27,24,34,36,10915.52,11371.63,1948.43,1966.77,719.28,448.46,8247.81,8956.4,266.06,279.89,3.30%,3.71%,8.72%,6.24%,51.56%,50.50%
4017,QLD,Brisbane,Metro,Retail POS,New,New customer,Accessories,Paid Social,Mobile,Standard Shipping,No,166,169,136,143,281,302,17577.37,19867.73,2287.3,3074.83,530.5,526.82,14759.57,16266.09,88.91,96.25,4.03%,4.11%,4.20%,4.22%,6.60%,9.96%
4017,QLD,Brisbane,Metro,Marketplace,Returning,High value,Footwear,Paid Social,Mobile,Standard Shipping,No,53,60,44,43,63,72,13618.53,16413.14,1626.45,2063.87,1536.49,2070.11,10455.6,12279.15,197.28,204.65,4.24%,4.17%,15.84%,16.71%,68.57%,69.67%
4017,QLD,Brisbane,Metro,Marketplace,Returning,Active,Accessories,Paid Social,Mobile,Standard Shipping,No,29,34,24,24,48,59,2736.49,3458.88,96.21,95.07,54.62,110.58,2585.66,3253.22,89.16,95.68,3.86%,3.87%,2.81%,4.36%,66.26%,70.13%
4017,QLD,Brisbane,Metro,Social Commerce,New,New customer,Accessories,Direct,Desktop,Standard Shipping,Yes,181,203,151,176,307,364,20042.57,23543.27,3687.11,4237.7,1020.1,1080.91,15335.35,18224.66,84.73,89.78,2.26%,2.17%,6.04%,6.47%,5.84%,5.96%
4032,QLD,Brisbane,Metro,Social Commerce,Returning,New customer,Apparel,Paid Social,Mobile,Standard Shipping,Yes,55,70,45,50,86,109,10560.23,14399.99,1894.02,2347.32,644.67,1050.2,8021.54,11002.47,145.85,157.18,2.60%,3.00%,8.27%,8.64%,74.75%,73.42%
4032,QLD,Brisbane,Metro,Online Store,Returning,Active,Accessories,Paid Social,Tablet,Standard Shipping,Yes,13,16,9,12,24,30,1801.33,2415.92,165.45,237.88,39.43,64.04,1596.44,2114.0,122.8,132.12,2.55%,2.86%,2.92%,4.47%,70.66%,73.57%
4032,QLD,Brisbane,Metro,Online Store,Returning,Reactivated,Beauty & Personal Care,Email / SMS,Desktop,Express Shipping,No,39,44,31,32,87,102,3007.14,3498.5,263.77,273.95,30.15,55.46,2713.22,3169.09,69.57,72.02,2.73%,3.22%,1.56%,1.90%,75.13%,78.71%
4032,QLD,Brisbane,Metro,Social Commerce,New,New customer,Beauty & Personal Care,Direct,Desktop,Express Shipping,No,62,85,54,70,124,181,6078.27,8579.5,908.92,1265.4,61.46,35.19,5107.89,7278.91,82.39,85.63,2.35%,2.62%,1.27%,0.54%,16.13%,16.09%
4037,QLD,Brisbane,Metro,Shop App,New,At risk,Accessories,Organic Search,Mobile,Standard Shipping,No,79,103,59,81,144,195,8279.66,11708.31,264.31,616.89,135.99,84.05,7879.35,11007.37,99.74,106.87,3.86%,4.21%,2.32%,1.30%,21.33%,28.15%
4037,QLD,Brisbane,Metro,Online Store,Returning,Active,Beauty & Personal Care,Email / SMS,Mobile,Standard Shipping,Yes,6,6,5,4,12,12,510.4,604.95,75.88,101.31,13.54,16.93,420.97,486.71,70.16,81.12,3.45%,3.37%,4.52%,4.46%,63.97%,65.33%
4037,QLD,Brisbane,Metro,Shop App,Returning,At risk,Home & Lifestyle,Email / SMS,Mobile,Standard Shipping,Yes,21,23,16,16,25,29,5410.97,6451.72,759.19,795.65,327.22,405.75,4324.55,5250.32,205.93,228.27,6.09%,6.13%,8.14%,8.98%,58.56%,58.29%
4037,QLD,Brisbane,Metro,Shop App,Returning,New customer,Apparel,Email / SMS,Desktop,Express Shipping,Yes,37,43,25,37,61,70,9139.27,10745.81,1344.77,1552.48,1059.44,1134.04,6735.07,8059.29,182.03,187.43,2.60%,2.81%,13.65%,14.64%,70.33%,69.95%
4053,QLD,Brisbane,Metro,Online Store,Returning,New customer,Footwear,Direct,Mobile,Standard Shipping,Yes,34,37,24,26,37,39,12918.44,14700.89,2011.88,2417.44,1170.68,1187.68,9735.88,11095.77,286.35,299.89,5.12%,5.55%,12.22%,10.12%,60.03%,64.53%
4053,QLD,Brisbane,Metro,Shop App,New,High value,Apparel,Referral / Affiliate,Desktop,Express Shipping,No,81,98,64,68,130,166,18310.78,22417.06,2678.69,2810.76,1530.2,2056.22,14101.89,17550.09,174.1,179.08,3.67%,3.60%,14.05%,12.74%,13.80%,14.72%
4053,QLD,Brisbane,Metro,Shop App,Returning,Active,Beauty & Personal Care,Paid Social,Mobile,Express Shipping,Yes,42,59,35,41,91,126,4720.11,6912.17,988.56,1520.56,91.49,25.96,3640.06,5365.64,86.67,90.94,4.40%,4.22%,2.40%,0.50%,77.00%,82.53%
4053,QLD,Brisbane,Metro,Shop App,Returning,At risk,Accessories,Organic Search,Mobile,Standard Shipping,No,75,89,66,75,125,154,9200.26,11734.8,819.19,1071.69,178.91,135.37,8202.16,10527.74,109.36,118.29,3.26%,3.23%,2.74%,1.80%,62.19%,66.87%
4076,QLD,Brisbane,Metro,Marketplace,Returning,Active,Footwear,Paid Search,Mobile,Standard Shipping,Yes,29,33,20,24,31,35,7372.53,8910.98,1454.03,1756.4,603.0,721.84,5315.5,6432.74,183.29,194.93,4.88%,5.14%,10.96%,10.87%,63.99%,65.75%
4076,QLD,Brisbane,Metro,Online Store,Returning,Active,Accessories,Paid Search,Tablet,Standard Shipping,Yes,27,30,24,27,47,54,3580.63,4217.58,864.01,936.49,75.19,130.48,2641.43,3150.61,97.83,105.02,2.66%,3.03%,2.89%,4.46%,63.68%,65.02%
4076,QLD,Brisbane,Metro,Shop App,New,High value,Footwear,Paid Search,Mobile,Standard Shipping,No,34,41,30,30,42,50,8724.47,10554.15,599.23,683.84,634.32,614.9,7490.92,9255.41,220.32,225.74,3.72%,3.67%,12.03%,9.84%,16.05%,21.37%
4076,QLD,Brisbane,Metro,Shop App,Returning,High value,Footwear,Paid Social,Mobile,Standard Shipping,No,28,30,25,22,34,37,7931.11,8726.09,363.48,250.5,500.12,622.37,7067.51,7853.22,252.41,261.77,5.01%,5.73%,9.52%,9.28%,57.66%,60.84%
4102,QLD,Brisbane,Metro,Social Commerce,New,New customer,Home & Lifestyle,Paid Search,Desktop,Standard Shipping,No,54,64,41,56,71,91,8346.55,9779.86,541.01,443.84,367.44,362.36,7438.1,8973.67,137.74,140.21,4.15%,4.59%,5.75%,5.67%,12.30%,14.29%
4102,QLD,Brisbane,Metro,Online Store,New,At risk,Accessories,Paid Search,Mobile,Standard Shipping,Yes,68,68,61,58,126,131,8211.35,8866.56,1532.97,1721.31,150.42,203.71,6527.96,6941.54,96.0,102.08,2.34%,2.54%,3.23%,3.56%,15.37%,16.51%
4102,QLD,Brisbane,Metro,Social Commerce,Returning,Active,Apparel,Paid Search,Mobile,Standard Shipping,Yes,51,70,43,57,79,112,8992.9,12751.7,915.53,1445.35,637.61,780.87,7439.76,10525.48,145.88,150.36,2.09%,2.16%,9.66%,10.73%,63.23%,62.02%
4102,QLD,Brisbane,Metro,Marketplace,Returning,Reactivated,Footwear,Organic Search,Desktop,Standard Shipping,No,17,17,12,12,18,18,4282.18,4656.56,427.09,544.86,276.16,345.87,3578.93,3765.83,210.53,221.52,2.18%,2.46%,8.72%,9.06%,52.54%,58.12%
4108,QLD,Brisbane,Metro,Online Store,New,High value,Accessories,Organic Search,Mobile,Standard Shipping,Yes,115,129,104,115,198,231,10649.2,12263.74,1429.28,1468.68,463.71,352.79,8756.21,10442.28,76.14,80.95,4.27%,4.51%,5.94%,3.67%,7.39%,8.18%
4108,QLD,Brisbane,Metro,Online Store,New,Active,Footwear,Organic Search,Mobile,Express Shipping,No,31,32,28,24,37,41,8938.04,9180.29,1216.31,1264.76,1078.76,1084.12,6642.97,6831.4,214.29,213.48,2.83%,3.20%,18.47%,17.80%,18.12%,21.60%
4108,QLD,Brisbane,Metro,Shop App,Returning,At risk,Apparel,Direct,Mobile,Express Shipping,No,116,147,79,115,187,237,20165.63,26925.22,2477.17,3324.75,1994.48,2246.67,15693.98,21353.8,135.29,145.26,5.19%,4.89%,15.09%,14.34%,76.45%,81.96%
4108,QLD,Brisbane,Metro,Retail POS,Returning,Active,Beauty & Personal Care,Paid Search,Mobile,Standard Shipping,Yes,19,23,14,16,40,50,2157.82,2650.73,263.12,269.23,36.95,21.63,1857.75,2359.87,97.78,102.6,4.64%,4.92%,2.96%,0.97%,70.48%,76.92%
